symbol,entry_time,exit_time,entry_price,exit_price,direction,quantity,entry_prob,expected_mfe_atr,expected_mae_atr,risk_multiplier,directional_bias,session_quality,volatility_regime,trend_regime,market_state,pnl,pnl_atr,actual_mfe,actual_mae,actual_mfe_atr,actual_mae_atr,holding_minutes,exit_reason
RELIANCE,2025-12-08 09:35:00+05:30,2025-12-08 10:12:00+05:30,1545.5,1543.9,-1,1,0.6807602433883849,1.5443082523693332,0.3634629801360699,0.6544253292628065,-1,0.7,2,2,1,1.599999999999909,0.434955140957075,2.7000000000000455,-2.0,0.7339868003651181,-0.5436939261963747,37,Absorption failure (stalled)
TITAN,2025-12-08 10:00:00+05:30,2025-12-08 10:27:00+05:30,3797.7,3796.5,-1,1,0.7838297653490373,1.6994590694600966,0.37174909879041373,0.7101360623060838,-1,0.7,2,1,1,1.199999999999818,0.16485108083277278,6.299999999999727,-0.3000000000001819,0.8654681743721508,-0.041212770208224433,27,Absorption failure (stalled)
TATAELXSI,2025-12-08 09:48:00+05:30,2025-12-08 10:33:00+05:30,5203.0,5166.0,-1,1,0.6841091263430746,1.421078573598728,0.29986916143767056,0.580386793890567,-1,0.7,2,1,1,37.0,2.0936332991994604,43.0,0.0,2.433141401772346,0.0,45,Time exit
LT,2025-12-08 10:02:00+05:30,2025-12-08 10:38:00+05:30,4009.5,4013.0,1,1,0.6661852566311708,1.8023072292710256,0.5746815505214166,0.6832962896049168,1,0.7,1,1,1,3.5,0.5434505768952298,7.300000000000182,-4.5,1.133482631810079,-0.698722170293867,36,Profit floor hit
TITAN,2025-12-08 10:32:00+05:30,2025-12-08 10:50:00+05:30,3804.2,3807.7,-1,1,0.7416870625931652,1.5479552853610912,0.38004207681865354,0.6214163221893638,-1,0.7,2,2,1,-3.5,-0.45958006055088924,2.5,-5.800000000000182,0.32827147182206373,-0.7615898146272118,18,Absorption failure (stalled)
LT,2025-12-08 10:41:00+05:30,2025-12-08 10:51:00+05:30,4015.9,4015.6,-1,1,0.624008690023646,1.5909475385712692,0.511389911114892,0.6412659281176495,-1,0.4,0,2,1,0.3000000000001819,0.049371432106141165,1.2000000000002728,-1.599999999999909,0.19748572842448983,-0.2633143045659116,10,Absorption failure (stalled)
RELIANCE,2025-12-08 10:14:00+05:30,2025-12-08 10:59:00+05:30,1548.3,1540.8,-1,1,0.7129838662560422,1.9591371389698724,0.5233794869446587,0.7446457269153373,-1,0.7,1,2,1,7.5,2.9736679943052087,7.5,0.0,2.9736679943052087,0.0,45,Time exit
TVSMOTOR,2025-12-08 10:45:00+05:30,2025-12-08 11:04:00+05:30,3607.2,3605.6,-1,1,0.680731226293973,1.6658999217378545,0.37916262845339305,0.7012404002904571,-1,0.7,1,2,0,1.599999999999909,0.22062746718390885,3.599999999999909,-4.5,0.49641180116381056,-0.6205147514547789,19,Absorption failure (stalled)
SIEMENS,2025-12-08 10:37:00+05:30,2025-12-08 11:22:00+05:30,3294.9,3289.0,-1,1,0.6801423262991466,1.6308822029478973,0.4322962011314107,0.7166831299487526,-1,0.7,1,1,1,5.900000000000091,0.6215551796869901,9.300000000000182,-0.09999999999990905,0.9797395205235647,-0.010534833554007037,45,Time exit
TATAELXSI,2025-12-08 10:38:00+05:30,2025-12-08 11:23:00+05:30,5172.5,5151.0,-1,1,0.6831338112436236,1.815491797691339,0.3620653509398283,0.7068783782994468,-1,0.7,1,1,1,21.5,1.6643351619404498,22.5,-4.5,1.741746099705122,-0.3483492199410244,45,Time exit
LT,2025-12-08 10:56:00+05:30,2025-12-08 11:29:00+05:30,4018.0,4012.3,-1,1,0.6605467367041227,1.7166338930615987,0.5731322640208872,0.6753376279353733,-1,0.4,0,1,1,5.699999999999818,1.1347549609528111,12.0,0.0,2.38895781253231,0.0,33,Profit floor hit
LT,2025-12-08 11:32:00+05:30,2025-12-08 11:39:00+05:30,4014.0,4015.9,-1,1,0.655597427306167,1.5992773254154664,0.538441702877336,0.6380915456530953,-1,0.4,0,1,1,-1.900000000000091,-0.340361607990551,0.0,-2.900000000000091,0.0,-0.519499296406622,7,Absorption failure (stalled)
SIEMENS,2025-12-08 11:23:00+05:30,2025-12-08 11:42:00+05:30,3287.5,3279.4,1,1,0.7045457077710362,2.583800761716358,0.6431945170790124,0.780251900391096,1,0.4,0,1,0,-8.099999999999909,-1.6613790011112477,2.099999999999909,-8.099999999999909,0.43072788917697635,-1.6613790011112477,19,Max loss hit
TITAN,2025-12-08 11:37:00+05:30,2025-12-08 11:47:00+05:30,3822.0,3820.3,-1,1,0.6726385115704783,1.8354770714473543,0.43871617519147516,0.7349345661291942,-1,0.7,1,1,1,1.699999999999818,0.2347742309949161,3.0,-1.900000000000091,0.414307466461661,-0.2623947287590645,10,Absorption failure (stalled)
TATAELXSI,2025-12-08 11:24:00+05:30,2025-12-08 11:55:00+05:30,5153.5,5159.5,-1,1,0.8387765766858581,1.9685784528512298,0.46235823721617214,0.8219092629833403,-1,0.4,0,2,1,-6.0,-0.573750639458738,2.5,-10.5,0.23906276644114086,-1.0040636190527916,31,Time failure (hypothesis expired)
LT,2025-12-08 11:42:00+05:30,2025-12-08 11:56:00+05:30,4008.1,4009.0,-1,1,0.6512272915556564,2.1656185374025396,0.5906932629388583,0.7078408164676665,-1,0.4,0,1,1,-0.900000000000091,-0.17199629471030572,1.0,-3.700000000000273,0.1911069941225426,-0.7070958782534598,13,Session stopped (bad day)
SIEMENS,2025-12-08 11:43:00+05:30,2025-12-08 11:56:00+05:30,3276.6,3271.6,1,1,0.7525304567745716,2.7460205680618346,0.7150002929263523,0.8144142594736657,1,0.4,0,1,1,-5.0,-1.087440750975445,3.0,-1.400000000000091,0.6524644505852669,-0.30448341027314435,12,Session stopped (bad day)
LT,2025-12-09 09:15:00+05:30,2025-12-09 09:36:00+05:30,3976.8,3968.6,-1,1,0.764920949334618,2.1113016723312485,0.5026870150305628,0.7495040754660686,-1,0.4,2,1,2,8.200000000000273,0.7674362483544138,16.800000000000182,-2.699999999999818,1.5723084112626662,-0.252692423238623,21,Profit floor hit
TITAN,2025-12-09 09:35:00+05:30,2025-12-09 09:44:00+05:30,3759.5,3763.0,-1,1,0.6729385501070076,1.474853908687483,0.3853390191987987,0.6688834755869913,-1,0.7,2,2,1,-3.5,-0.33695190030757277,3.099999999999909,-4.5,0.29844311170098425,-0.4332238718240221,9,Absorption failure (stalled)
LT,2025-12-09 09:38:00+05:30,2025-12-09 09:48:00+05:30,3968.5,3962.9,-1,1,0.6496750823652169,1.3923919142430117,0.3673976728173004,0.6205927842438842,-1,0.4,2,1,2,5.599999999999909,0.45872514268373876,6.800000000000182,0.0,0.5570233875445639,0.0,10,Absorption failure (stalled)
SIEMENS,2025-12-09 09:15:00+05:30,2025-12-09 10:00:00+05:30,3195.1,3129.0,-1,1,0.7169855795400006,2.17403853090548,0.473074850847431,0.7191030632247719,-1,0.4,2,1,2,66.09999999999991,4.183751979397694,68.09999999999991,0.0,4.310340541557987,0.0,45,Time exit
RELIANCE,2025-12-09 09:55:00+05:30,2025-12-09 10:01:00+05:30,1523.0,1524.1,-1,1,0.6523045886213733,1.2951438759018084,0.35746013880103045,0.6883405336667748,-1,0.7,2,1,1,-1.099999999999909,-0.24426766090114516,0.0,-1.2999999999999545,0.0,-0.2886799628831853,6,Absorption failure (stalled)
LT,2025-12-09 09:49:00+05:30,2025-12-09 10:01:00+05:30,3964.0,3961.8,-1,1,0.6444628887973177,1.5196499415057045,0.41315460472132853,0.6555661275544847,-1,0.7,2,1,1,2.199999999999818,0.21184487469549043,12.800000000000182,0.0,1.2325519982284274,0.0,12,Profit floor hit
RELIANCE,2025-12-09 10:02:00+05:30,2025-12-09 10:08:00+05:30,1523.7,1531.5,-1,1,0.6988486113889624,1.3449881219406228,0.3451998256138808,0.7125027746056373,-1,0.7,2,1,1,-7.7999999999999545,-1.919950176424708,0.0,-7.7999999999999545,0.0,-1.919950176424708,6,Max loss hit
LT,2025-12-09 10:02:00+05:30,2025-12-09 10:08:00+05:30,3960.9,3977.0,-1,1,0.6632290445395445,1.631256861562379,0.47685529105895064,0.6869338030697152,-1,0.7,2,2,1,-16.09999999999991,-1.715631757691906,0.0,-16.09999999999991,0.0,-1.715631757691906,6,Max loss hit
TATAELXSI,2025-12-09 09:46:00+05:30,2025-12-09 10:08:00+05:30,4962.5,4992.5,-1,1,0.6908737136950058,2.492251117979949,0.5577543284355684,0.6894730133153951,-1,0.7,2,2,1,-30.0,-1.5009971870886671,10.5,-30.0,0.5253490154810335,-1.5009971870886671,22,Max loss hit
SIEMENS,2025-12-10 09:15:00+05:30,2025-12-10 09:19:00+05:30,3140.0,3114.7,1,1,0.7343907278694787,1.9808284397633986,0.49110991990764996,0.6965993528564489,1,0.4,2,1,2,-25.300000000000182,-2.0384032143522757,2.0,-25.300000000000182,0.16113859401994157,-2.0384032143522757,4,Max loss hit
TITAN,2025-12-10 09:21:00+05:30,2025-12-10 09:35:00+05:30,3834.3,3835.4,-1,1,0.6923960614918315,1.7406379229573055,0.467793091509977,0.6801138314019506,-1,0.4,2,1,2,-1.099999999999909,-0.10165404712905889,6.900000000000091,-2.099999999999909,0.6376481138096123,-0.1940668172463928,14,Absorption failure (stalled)
LT,2025-12-10 09:15:00+05:30,2025-12-10 09:45:00+05:30,3993.4,4012.0,-1,1,0.8994009067836378,2.300625807997462,0.4718135703061791,0.7416093541715568,-1,0.4,2,1,2,-18.59999999999991,-1.5533622643920664,2.900000000000091,-18.59999999999991,0.2421908906847933,-1.5533622643920664,30,Max loss hit
TITAN,2025-12-10 09:44:00+05:30,2025-12-10 09:45:00+05:30,3833.7,3837.5,-1,1,0.6982108768492986,1.6838432102295429,0.3725692578435418,0.6582321251970153,-1,0.7,2,1,1,-3.800000000000182,-0.46415003630887464,0.0,0.0,0.0,0.0,0,Session stopped (bad day)
RELIANCE,2025-12-10 09:45:00+05:30,2025-12-10 09:46:00+05:30,1539.2,1538.0,1,1,0.740788357308861,1.4754599221089475,0.3424420929785253,0.6909049607029827,1,0.7,2,1,1,-1.2000000000000455,-0.38995906596726493,0.0,0.0,0.0,0.0,0,Session stopped (bad day)
LT,2025-12-11 09:15:00+05:30,2025-12-11 09:25:00+05:30,3993.8,4006.3,-1,1,0.7855043167247019,1.8660751170261782,0.4310904291062543,0.6926580242180771,-1,0.4,2,0,1,-12.5,-1.7517373388059152,2.800000000000182,-12.5,0.3923891638925505,-1.7517373388059152,10,Max loss hit
SIEMENS,2025-12-11 09:18:00+05:30,2025-12-11 09:28:00+05:30,3162.3,3175.1,-1,1,0.7517545975263737,1.7147008702185575,0.5930343804941749,0.7694631602578357,-1,0.4,2,0,1,-12.799999999999727,-1.538435287158685,1.5,-12.799999999999727,0.18028538521391224,-1.538435287158685,10,Max loss hit
TVSMOTOR,2025-12-11 09:30:00+05:30,2025-12-11 09:48:00+05:30,3595.3,3611.8,-1,1,0.730184291673345,2.6867383721167237,0.45091708465096314,0.5863895824044877,-1,0.4,2,2,2,-16.5,-1.5255774144501848,3.300000000000182,-16.5,0.30511548289005375,-1.5255774144501848,18,Max loss hit
RELIANCE,2025-12-11 09:40:00+05:30,2025-12-11 09:48:00+05:30,1524.1,1526.5,1,1,0.7062240369814328,1.474850035677808,0.42705821553067774,0.6681692092144788,1,0.4,2,1,2,2.400000000000091,0.5450501531617032,2.1000000000001364,0.0,0.47691888401650323,0.0,7,Session stopped (bad day)
LT,2025-12-11 09:37:00+05:30,2025-12-11 09:48:00+05:30,3995.9,3998.3,-1,1,0.6934992903706542,2.475277370991645,0.5725237325115989,0.7218736467910571,-1,0.7,2,0,1,-2.400000000000091,-0.32019413927587026,4.599999999999909,-1.7999999999997272,0.6137054336120492,-0.24014560445685718,10,Session stopped (bad day)
TITAN,2025-12-11 09:16:00+05:30,2025-12-11 09:48:00+05:30,3815.6,3788.3,-1,1,0.7336160749120813,1.734527260829891,0.4935946963159564,0.6850998200523213,-1,0.4,2,0,2,27.299999999999727,2.1947375100341,37.40000000000009,0.0,3.006709995431368,0.0,31,Session stopped (bad day)
LT,2025-12-12 09:20:00+05:30,2025-12-12 09:26:00+05:30,4092.8,4089.1,-1,1,0.6534062688185214,1.7654814144952349,0.4075443144431824,0.6806948716611414,-1,0.4,2,1,2,3.700000000000273,0.13763300149380903,8.900000000000091,0.0,0.33106316575535744,0.0,6,Absorption failure (stalled)
TITAN,2025-12-12 09:16:00+05:30,2025-12-12 09:26:00+05:30,3838.6,3841.3,-1,1,0.7548983926286236,1.8470708610922495,0.6500200266413081,0.7043990494499612,-1,0.4,2,1,2,-2.700000000000273,-0.3164569795407116,3.900000000000091,-8.0,0.45710452600321455,-0.9376503097501618,10,Absorption failure (stalled)
SIEMENS,2025-12-12 09:16:00+05:30,2025-12-12 09:40:00+05:30,3197.0,3195.6,-1,1,0.696306211994606,1.5551960790178445,0.47641679712579,0.6955238120634122,-1,0.4,2,2,2,1.400000000000091,0.14074217955185583,4.199999999999818,-4.400000000000091,0.4222265386555218,-0.442332564305813,24,Absorption failure (stalled)
TATAELXSI,2025-12-12 09:18:00+05:30,2025-12-12 09:40:00+05:30,5030.5,5026.0,-1,1,0.7160274939514274,2.3265439817091558,0.6267268479893888,0.7384308117800603,-1,0.7,1,2,1,4.5,0.4591265457593987,9.5,-4.5,0.9692671521587306,-0.4591265457593987,21,Session stopped (bad day)
LT,2025-12-12 09:28:00+05:30,2025-12-12 09:41:00+05:30,4091.6,4093.2,-1,1,0.6184294258497485,1.6241895078031194,0.3593320121525705,0.6483718528790889,-1,0.4,2,1,2,-1.599999999999909,-0.06476036472625692,0.0,-12.900000000000091,0.0,-0.5221304406054798,12,Session stopped (bad day)
TITAN,2025-12-12 09:27:00+05:30,2025-12-12 09:41:00+05:30,3842.0,3850.4,-1,1,0.6767502031079952,1.8138941462348586,0.37965383243196255,0.6596000563541329,-1,0.4,2,1,2,-8.400000000000091,-0.8336262722567925,0.3000000000001819,-9.400000000000091,0.029772366866331747,-0.9328674951445048,13,Session stopped (bad day)
TITAN,2025-12-15 09:15:00+05:30,2025-12-15 09:16:00+05:30,3860.2,3873.3,-1,1,0.7826777140257996,2.2535832877037,0.694346797076395,0.7842871719790198,-1,0.4,2,0,2,-13.100000000000364,-1.6562243520542719,0.0,-13.100000000000364,0.0,-1.6562243520542719,1,Max loss hit
LT,2025-12-15 09:15:00+05:30,2025-12-15 09:46:00+05:30,4069.2,4072.1,-1,1,0.6947146509931357,2.2494091174319664,0.6192072642112789,0.7372274188376539,-1,0.4,2,1,2,-2.900000000000091,-0.34578768223451317,4.299999999999727,-9.100000000000364,0.512719666761471,-1.0850578994255506,31,Time failure (hypothesis expired)
TATAELXSI,2025-12-15 09:41:00+05:30,2025-12-15 09:47:00+05:30,5045.0,5042.0,-1,1,0.7536039727112337,1.5898029773335947,0.37071129635157574,0.5880370205425077,-1,0.4,2,2,2,3.0,0.17206706347451237,21.5,0.0,1.2331472882340053,0.0,6,Profit floor hit
RELIANCE,2025-12-15 09:34:00+05:30,2025-12-15 09:48:00+05:30,1547.8,1549.2,-1,1,0.6536627434059489,2.545074546779113,0.590836463160699,0.6934449686515132,-1,0.4,2,1,1,-1.400000000000091,-0.5528375733789223,0.7999999999999545,-1.7000000000000455,0.31590718478791713,-0.67130276767438,13,Session stopped (bad day)
TITAN,2025-12-15 09:17:00+05:30,2025-12-15 09:48:00+05:30,3865.0,3857.3,-1,1,0.8396769799706861,2.25019135959091,0.6660123076422751,0.7766420352008063,-1,0.4,2,0,2,7.699999999999818,0.9735059168562777,11.800000000000182,-5.099999999999909,1.491866210247341,-0.6447896332424734,30,Session stopped (bad day)
SIEMENS,2025-12-16 09:15:00+05:30,2025-12-16 09:22:00+05:30,3168.4,3152.7,1,1,0.8138822842537673,2.186540517976798,0.5477099500603407,0.7904933230384005,1,0.4,2,0,2,-15.700000000000273,-1.8265158429732005,0.0,-15.700000000000273,0.0,-1.8265158429732005,7,Max loss hit
TITAN,2025-12-16 09:15:00+05:30,2025-12-16 09:23:00+05:30,3838.3,3853.4,-1,1,0.7338194309442322,2.0943726646375316,0.6565116152036652,0.7747095827960416,-1,0.4,2,1,2,-15.099999999999909,-1.6823348337982196,7.0,-15.099999999999909,0.7798903203038151,-1.6823348337982196,8,Max loss hit
TITAN,2025-12-16 09:36:00+05:30,2025-12-16 09:45:00+05:30,3873.2,3887.0,-1,1,0.701969988306838,1.8321365620254444,0.39952231900311624,0.6735382993764505,-1,0.4,2,1,2,-13.800000000000182,-0.9784836830472272,0.0,-16.100000000000364,0.0,-1.1415642968884425,9,Absorption failure (stalled)
TATAELXSI,2025-12-16 09:29:00+05:30,2025-12-16 09:45:00+05:30,4994.5,5001.0,-1,1,0.7638292654486766,3.1605603045587483,0.6556925846720784,0.706212944779187,-1,0.4,2,1,2,-6.5,-0.4408262805914678,4.5,-13.5,0.3051874250248623,-0.9155622750745869,15,Session stopped (bad day)
LT,2025-12-16 09:15:00+05:30,2025-12-16 09:46:00+05:30,4084.2,4065.0,-1,1,0.7802902193214467,2.430162664133116,0.5416462199851074,0.7446611806660294,-1,0.4,2,1,2,19.199999999999818,2.136053837946867,29.399999999999636,0.0,3.2708324393561305,0.0,30,Session stopped (bad day)
TVSMOTOR,2025-12-17 09:15:00+05:30,2025-12-17 09:23:00+05:30,3636.3,3658.6,-1,1,0.6993457813122581,2.7710729887484438,0.3804207638532801,0.6561116568679196,-1,0.4,2,1,2,-22.299999999999727,-1.7565240477743111,0.0,-22.299999999999727,0.0,-1.7565240477743111,8,Max loss hit
LT,2025-12-17 09:15:00+05:30,2025-12-17 09:24:00+05:30,4051.5,4071.7,-1,1,0.8968604513845031,2.3039251951042368,0.5443502830363519,0.7744822622449182,-1,0.4,2,1,2,-20.199999999999818,-1.9437465403012761,0.0,-20.199999999999818,0.0,-1.9437465403012761,9,Max loss hit
SIEMENS,2025-12-17 09:15:00+05:30,2025-12-17 09:28:00+05:30,3164.1,3157.3,-1,1,0.6897671778615763,2.0542634529391472,0.517375058732842,0.6779319685609649,-1,0.4,2,1,2,6.799999999999727,0.5505625484064487,13.699999999999818,-2.300000000000182,1.109221604877728,-0.18621968549043869,13,Profit floor hit
TVSMOTOR,2025-12-17 09:25:00+05:30,2025-12-17 09:29:00+05:30,3653.4,3649.2,-1,1,0.7519225704667304,2.054508433345467,0.36954285542120957,0.6098902784885573,-1,0.4,2,1,2,4.200000000000273,0.2902729967516822,5.099999999999909,0.0,0.3524743531984421,0.0,3,Session stopped (bad day)
LT,2025-12-17 09:26:00+05:30,2025-12-17 09:29:00+05:30,4071.4,4068.1,-1,1,0.6723750589929394,1.3211880977232116,0.33939310475780565,0.6367378459440451,-1,0.4,2,1,2,3.300000000000182,0.2708676225234741,3.599999999999909,0.0,0.2954919518437662,0.0,2,Session stopped (bad day)
TITAN,2025-12-17 09:15:00+05:30,2025-12-17 09:29:00+05:30,3923.0,3926.0,-1,1,0.7979516101942568,2.1162240820103344,0.46554953630635304,0.674936365243618,-1,0.4,2,1,1,-3.0,-0.38716596452753016,4.300000000000182,-11.300000000000182,0.5549378824894834,-1.4583251330537204,13,Session stopped (bad day)
TITAN,2025-12-18 09:18:00+05:30,2025-12-18 09:24:00+05:30,3899.4,3899.5,-1,1,0.6803606624354416,1.910454639226538,0.5643186638197795,0.6773230546880978,-1,0.4,2,1,2,-0.09999999999990905,-0.01167906484533876,0.0,-3.799999999999727,0.0,-0.4438044641232447,6,Absorption failure (stalled)
LT,2025-12-18 09:18:00+05:30,2025-12-18 09:25:00+05:30,4045.3,4044.5,-1,1,0.6252517541220954,1.9695244584575995,0.47427312578971,0.7142164645317922,-1,0.4,2,0,2,0.8000000000001819,0.08076573930585894,3.5,-2.399999999999636,0.35335010946305256,-0.242297217917485,7,Absorption failure (stalled)
SIEMENS,2025-12-18 09:15:00+05:30,2025-12-18 09:25:00+05:30,3116.3,3103.3,-1,1,0.7937379060745052,2.9765935957061873,0.5371390202966332,0.7860431138351581,-1,0.4,2,1,2,13.0,1.1733429208462458,31.200000000000273,0.0,2.8160230100310146,0.0,10,Profit floor hit
LT,2025-12-18 09:26:00+05:30,2025-12-18 09:32:00+05:30,4042.8,4042.4,-1,1,0.6204015166287716,1.937007830131183,0.47197551112864355,0.6791586877250178,-1,0.4,2,0,2,0.40000000000009095,0.0409026325336616,0.40000000000009095,-3.0,0.0409026325336616,-0.30676974400239226,6,Absorption failure (stalled)
TITAN,2025-12-18 09:31:00+05:30,2025-12-18 09:36:00+05:30,3901.5,3900.6,-1,1,0.6781506461886151,2.0010963925718057,0.43372168015694046,0.6337379188221398,-1,0.4,2,1,1,0.900000000000091,0.11798771727792685,1.900000000000091,0.0,0.24908518092005455,0.0,5,Absorption failure (stalled)
SIEMENS,2025-12-18 09:27:00+05:30,2025-12-18 09:36:00+05:30,3109.4,3106.0,1,1,0.7058842215583668,1.5267015596606421,0.4521783727592167,0.7354182477841202,1,0.4,2,1,2,-3.400000000000091,-0.19604619624137035,0.0,-4.900000000000091,0.0,-0.28253716517138433,9,Absorption failure (stalled)
SIEMENS,2025-12-18 09:59:00+05:30,2025-12-18 10:05:00+05:30,3084.5,3087.8,1,1,0.6931213899585223,1.9356966644539444,0.41213466603414867,0.7292628788905315,1,0.7,2,2,1,3.300000000000182,0.29487839199702226,3.300000000000182,0.0,0.29487839199702226,0.0,6,Absorption failure (stalled)
TATAELXSI,2025-12-18 09:23:00+05:30,2025-12-18 10:08:00+05:30,5006.5,4944.5,-1,1,0.7208613474248686,1.80474768259827,0.47861116620150485,0.6741552359644976,-1,0.4,2,1,2,62.0,3.6267596026240883,71.5,-1.5,4.182472767542295,-0.08774418393445375,45,Time exit
LT,2025-12-18 09:34:00+05:30,2025-12-18 10:17:00+05:30,4041.1,4033.3,-1,1,0.6737598383690305,1.9277045941293405,0.4650410492070993,0.6958214328587133,-1,0.4,2,0,1,7.799999999999727,0.8644136855010752,16.299999999999727,0.0,1.8064029581625363,0.0,43,Profit floor hit
TITAN,2025-12-18 10:10:00+05:30,2025-12-18 10:22:00+05:30,3898.2,3900.7,-1,1,0.7230274965100109,1.8540721238424658,0.4175135182525836,0.7151228536314483,-1,0.7,2,1,1,-2.5,-0.43877807053223083,0.0,-4.200000000000273,0.0,-0.7371471584941957,12,Absorption failure (stalled)
TVSMOTOR,2025-12-18 10:23:00+05:30,2025-12-18 10:30:00+05:30,3596.3,3591.0,-1,1,0.7084497649266293,1.7844577073271681,0.35677115605888365,0.5201396125929685,-1,0.7,2,1,1,5.300000000000182,0.41774804938818266,5.400000000000091,-3.099999999999909,0.4256300880558768,-0.2443431986987328,7,Absorption failure (stalled)
TATAELXSI,2025-12-18 10:09:00+05:30,2025-12-18 10:33:00+05:30,4948.0,4959.5,-1,1,0.7550961469727624,1.5986536935189986,0.39655999314631096,0.6713192883994018,-1,0.7,2,1,1,-11.5,-0.8627003935091145,4.0,-19.5,0.3000697020901268,-1.4628397976893681,24,Absorption failure (stalled)
TITAN,2025-12-18 10:27:00+05:30,2025-12-18 10:35:00+05:30,3901.0,3910.3,-1,1,0.7166189625855286,1.9850124011839245,0.4637146204659651,0.7139298950216088,-1,0.4,1,1,1,-9.300000000000182,-1.919745442240703,0.0,-9.300000000000182,0.0,-1.919745442240703,8,Max loss hit
SIEMENS,2025-12-18 10:28:00+05:30,2025-12-18 10:35:00+05:30,3094.6,3095.7,1,1,0.6998595730892306,1.9842323729461653,0.40045481799675603,0.7202731890950994,1,0.7,1,2,1,1.099999999999909,0.1348164440927823,2.099999999999909,-0.599999999999909,0.2573768478135036,-0.07353624223242164,6,Session stopped (bad day)
RELIANCE,2025-12-18 10:03:00+05:30,2025-12-18 10:36:00+05:30,1537.9,1545.5,1,1,0.7145614606863084,1.8293461386263583,0.36356294473928685,0.7201021394660579,1,0.7,2,1,1,7.599999999999909,2.658887982341755,8.599999999999909,-0.20000000000004547,3.0087416642288325,-0.06997073637743136,32,Session stopped (bad day)
LT,2025-12-18 10:19:00+05:30,2025-12-18 10:36:00+05:30,4037.5,4046.0,-1,1,0.6357296517935886,1.8552735559969689,0.48327660281960705,0.7067236471208937,-1,0.7,2,1,1,-8.5,-1.271821659021237,1.5,-7.900000000000091,0.22443911629786537,-1.1820460125021046,16,Session stopped (bad day)
TVSMOTOR,2025-12-19 09:17:00+05:30,2025-12-19 09:24:00+05:30,3614.8,3613.4,-1,1,0.7246992056637537,2.537385523300607,0.4047935883707116,0.6303970231584793,-1,0.4,2,1,2,1.400000000000091,0.12296990969329585,2.900000000000091,0.0,0.2547233843646757,0.0,7,Absorption failure (stalled)
TVSMOTOR,2025-12-19 09:25:00+05:30,2025-12-19 09:30:00+05:30,3613.6,3613.4,-1,1,0.827082746538686,1.6132796597978416,0.3679428885258046,0.6156968925480655,-1,0.4,2,1,2,0.1999999999998181,0.019572659650219183,1.599999999999909,0.0,0.15658127720188697,0.0,5,Absorption failure (stalled)
LT,2025-12-19 09:15:00+05:30,2025-12-19 09:33:00+05:30,4051.8,4065.5,-1,1,0.8019565291695415,2.0201621272529695,0.5109586485049255,0.7181517772956463,-1,0.4,2,1,2,-13.699999999999818,-1.316991427256725,3.900000000000091,-13.799999999999727,0.374909968343169,-1.3266045033680793,18,Absorption failure (stalled)
TITAN,2025-12-19 09:18:00+05:30,2025-12-19 09:33:00+05:30,3919.0,3923.8,-1,1,0.7906309227258301,2.0902401312321497,0.5919178020552868,0.7171114176421011,-1,0.4,2,1,1,-4.800000000000182,-0.6881573757764271,0.0,-10.0,0.0,-1.4336611995341688,14,Session stopped (bad day)
SIEMENS,2025-12-19 09:15:00+05:30,2025-12-19 09:33:00+05:30,3082.0,3100.8,1,1,0.7881140656496084,2.168833317979017,0.548998661336498,0.7671164623038047,1,0.4,2,1,2,18.800000000000182,2.148213295921684,26.699999999999818,0.0,3.050919946867448,0.0,17,Session stopped (bad day)
TVSMOTOR,2025-12-19 09:31:00+05:30,2025-12-19 09:34:00+05:30,3614.5,3616.1,-1,1,0.8951618308165306,1.782137693685063,0.39454671399932856,0.6766996775015831,-1,0.4,2,1,1,-1.599999999999909,-0.17515688046224887,0.0,-3.099999999999909,0.0,-0.33936645589561654,2,Session stopped (bad day)
TVSMOTOR,2025-12-22 09:19:00+05:30,2025-12-22 09:28:00+05:30,3681.7,3700.8,-1,1,0.6973417143404298,3.565419193493226,0.604442781602131,0.7395965158777018,-1,0.7,2,0,1,-19.100000000000364,-2.935235405923698,1.8999999999996362,-19.100000000000364,0.2919867681284739,-2.935235405923698,9,Max loss hit
TITAN,2025-12-22 09:17:00+05:30,2025-12-22 09:40:00+05:30,3946.7,3943.4,-1,1,0.6930408879422518,2.036690757807389,0.7056568584490344,0.7358301890836063,-1,0.4,2,1,2,3.299999999999727,0.4132299029408469,10.599999999999909,0.0,1.3273445367191823,0.0,23,Profit floor hit
LT,2025-12-22 09:15:00+05:30,2025-12-22 09:48:00+05:30,4083.3,4084.9,-1,1,0.8700088892365794,2.4584009610007196,0.5137784795033365,0.7397324395473776,-1,0.4,2,1,2,-1.599999999999909,-0.1703199797882085,7.200000000000273,-4.699999999999818,0.7664399090470109,-0.5003149406278715,33,Absorption failure (stalled)
TITAN,2025-12-22 09:46:00+05:30,2025-12-22 09:48:00+05:30,3942.4,3940.2,-1,1,0.6897658204090854,1.9075265380818658,0.3668765839247903,0.6646278269230907,-1,0.7,2,0,1,2.200000000000273,0.30685848843982355,0.599999999999909,0.0,0.08368867866538335,0.0,1,Session stopped (bad day)
SIEMENS,2025-12-22 09:15:00+05:30,2025-12-22 09:48:00+05:30,3127.8,3111.3,-1,1,0.7270225196485377,2.0648840845091643,0.555878607012189,0.7464227873932018,-1,0.4,2,2,2,16.5,1.4446045498921283,16.300000000000182,-3.899999999999636,1.4270941917116335,-0.34145198451992576,32,Session stopped (bad day)
